,N12,anomaly_score
2444,83,4.0625593666909765e-08
2445,83.1,4.2353948570550415e-08
2446,83.1,4.498102013084093e-08
2447,83.3,4.433032585460239e-08
2448,83.3,4.077151338766072e-08
2449,83.3,3.1521868781858586e-08
2450,83.3,1.5777411599415814e-08
2451,83.3,5.9435477650637836e-09
2452,83.3,1.1376043107524936e-08
2453,83.3,1.8773533505545004e-08
2454,83.3,2.3597117926321687e-08
2455,83.3,2.6311550049840093e-08
2456,83.3,2.7132023294740293e-08
2457,83.3,2.6331851366023784e-08
2458,83.3,2.5358310451473187e-08
2459,83.3,2.471807547532734e-08
2460,83.3,2.4159962919156897e-08
2461,83.4,2.428295831080618e-08
2462,83.3,2.3717065755768374e-08
2463,83.4,2.2381128950144102e-08
2464,83.4,2.1465419774990835e-08
2465,83.4,2.0654739363301644e-08
2466,83.4,2.0277823309378107e-08
2467,83.4,2.0422133317765656e-08
2468,83.4,2.0976128611849276e-08
2469,83.4,2.186525782654769e-08
2470,83.4,2.2447635306122038e-08
2471,83.3,2.3707748653123417e-08
2472,83.3,2.5243759971260715e-08
2473,83.3,2.671727672431956e-08
2474,83.3,2.8163734677733032e-08
2475,83.4,2.9215431407436654e-08
2476,83.4,3.04948439833197e-08
2477,83.4,3.165705564356358e-08
2478,83.4,3.223339128943792e-08
2479,83.3,3.2223636980965864e-08
2480,83.3,3.155480288175028e-08
2481,83.3,2.956122713282383e-08
2482,83.3,2.5776678458377944e-08
2483,83.3,2.103438168088445e-08
2484,83.3,1.7527049034349318e-08
2485,83.3,1.604188049064703e-08
2486,83.4,1.620915357491981e-08
2487,83.4,1.7801453644494813e-08
2488,83.4,1.88129600786624e-08
2489,83.3,2.011502098220319e-08
2490,83.4,2.1164228591885603e-08
2491,83.4,2.1916374381980575e-08
2492,83.4,2.2438514490907835e-08
2493,83.4,2.2609931260575422e-08
2494,83.4,2.2213653916303144e-08
2495,83.5,2.070041837942682e-08
2496,83.5,1.8466857931720426e-08
2497,83.5,1.640815427972342e-08
2498,83.5,1.4213536347895683e-08
2499,83.5,1.3555071842752398e-08
2500,83.5,1.405952387845133e-08
2501,83.5,1.4579106588641366e-08
2502,83.6,1.4564037309483524e-08
2503,83.5,1.3758801431507095e-08
2504,83.6,1.2078595568176809e-08
2505,83.6,9.82042580588427e-09
2506,83.6,7.532186319103573e-09
2507,83.6,6.810214281394167e-09
2508,83.6,7.249039923884482e-09
2509,83.6,7.867487550328178e-09
2510,83.6,8.20036305526628e-09
2511,83.6,7.575182925378954e-09
2512,83.6,7.230602228069927e-09
2513,83.6,7.627729115000648e-09
2514,83.6,7.808518276419818e-09
2515,83.6,7.949550906438674e-09
2516,83.6,7.492129361352795e-09
2517,83.6,6.438684585496901e-09
2518,83.6,4.960443056312158e-09
2519,83.5,3.916566182482484e-09
2520,83.5,3.3987391789835897e-09
2521,83.5,3.0935272121723756e-09
2522,83.5,2.8711537591874503e-09
2523,83.5,2.864666392987658e-09
2524,83.5,2.8574679289405935e-09
2525,83.5,2.6660289531577064e-09
2526,83.6,2.53343168665765e-09
2527,83.5,2.4781590113320817e-09
2528,83.5,2.5105110212919612e-09
2529,83.5,2.5290215477369316e-09
2530,83.5,2.3467024989898277e-09
2531,83.5,2.242041219346902e-09
2532,83.5,2.310958424622811e-09
2533,83.5,2.683103406120324e-09
2534,83.4,2.9736509921107768e-09
2535,83.4,3.254713054623437e-09
2536,83.4,3.2800273608302177e-09
2537,83.4,3.029540063259617e-09
2538,83.4,2.8846135480264934e-09
2539,83.4,3.005818816070871e-09
2540,83.5,3.7056214763353523e-09
2541,83.5,4.1428703800860944e-09
2542,83.5,4.273719156344669e-09
2543,83.5,3.993313679728772e-09
2544,83.5,3.6410742199066704e-09
2545,83.6,3.358791800245342e-09
2546,83.6,3.191625741472137e-09
2547,83.6,3.4092423328857535e-09
2548,83.6,4.323200575306885e-09
2549,83.6,5.315142326267619e-09
2550,83.6,6.1772200687926215e-09
2551,83.6,6.828038467965314e-09
2552,83.6,7.202876628475963e-09
2553,83.6,7.364913678920004e-09
2554,83.6,7.413418434687458e-09
2555,83.6,7.307457527971906e-09
2556,83.6,7.1986758776176885e-09
2557,83.8,7.154908776563218e-09
2558,83.8,7.354225894928845e-09
2559,83.8,7.045867667088146e-09
2560,83.8,6.625531123738426e-09
2561,83.8,6.687944198446871e-09
2562,83.8,7.388409661857054e-09
2563,83.8,8.589794209257207e-09
2564,83.8,1.0000673733578935e-08
2565,83.9,1.130907145707738e-08
2566,83.9,1.2332945109605475e-08
2567,83.9,1.3289463751675612e-08
2568,83.9,1.4011567905924949e-08
2569,83.9,1.4468732434380627e-08
2570,83.9,1.4609792264863586e-08
2571,83.9,1.4695100913897363e-08
2572,83.9,1.429469309588427e-08
2573,83.9,1.3694809175568423e-08
2574,83.9,1.2950367223041326e-08
2575,83.9,1.2087684186923298e-08
2576,83.9,1.1168422187068927e-08
2577,83.9,1.034652252762669e-08
2578,83.9,1.0120213667086375e-08
2579,83.9,1.0588861676374961e-08
2580,83.9,1.1514352804553596e-08
2581,83.9,1.2841420260478742e-08
2582,84,1.4185757013507327e-08
2583,84,1.4949846915968124e-08
2584,84,1.5481186665944335e-08
2585,84,1.5750313497875368e-08
2586,84,1.6247619805120905e-08
2587,84,1.6527993418335996e-08
2588,84,1.6014750858772686e-08
2589,84.1,1.3931341746875603e-08
2590,84,1.006921379609338e-08
2591,84,6.72167621562636e-09
2592,84,5.694057558791599e-09
2593,84,7.539878277285084e-09
2594,84.1,1.0088520019380098e-08
2595,84.1,1.2296848872495048e-08
2596,84.1,1.3668654541554304e-08
2597,84.1,1.4559373262557074e-08
2598,84,1.4890350841234579e-08
2599,84,1.4962767358461804e-08
2600,84,1.4208555110251098e-08
2601,83.9,1.231099078236042e-08
2602,83.8,9.416138535556229e-09
2603,83.9,6.7950861604160195e-09
2604,83.9,5.699987370988424e-09
2605,83.9,7.10641101520082e-09
2606,83.9,9.479904639064785e-09
2607,83.8,1.1485191797611094e-08
2608,83.9,1.223515166959288e-08
2609,83.9,1.2894287082509948e-08
2610,83.9,1.3416249111664058e-08
2611,83.9,1.3650768071471475e-08
2612,83.9,1.3505086049470094e-08
2613,84.1,1.247158143424798e-08
2614,84.1,1.0728347654698211e-08
2615,84.1,9.552957203062817e-09
2616,84.1,8.474114521206388e-09
2617,84,6.511097772055052e-09
2618,84,4.818283105834098e-09
2619,84,3.2498251867352224e-09
2620,84,2.172467095107322e-09
2621,84,1.7219016212877136e-09
2622,84,2.279483157785478e-09
2623,84,3.3616401884373204e-09
2624,84,4.2180461345964204e-09
2625,84,4.291829780456169e-09
2626,84,3.5200465875462328e-09
2627,84,2.491271300364417e-09
2628,84,1.8001203860862347e-09
2629,84,1.5532386488104066e-09
2630,84,1.8819310554363256e-09
2631,84,2.4146973309768782e-09
2632,83.9,2.9112652288887375e-09
2633,83.9,3.3728743131788974e-09
2634,83.9,4.181822221838161e-09
2635,83.9,5.176843620446903e-09
2636,83.9,6.080034253841404e-09
2637,83.9,6.7109393597775124e-09
2638,83.9,6.974324007202881e-09
2639,83.9,6.944498975869351e-09
2640,83.8,6.8634229410946546e-09
2641,83.8,6.283871867296398e-09
2642,83.8,5.411571413205252e-09
2643,83.8,4.852076851413756e-09
2644,83.8,4.6354624583244686e-09
2645,83.8,4.569771006046608e-09
2646,83.8,4.4904794327393915e-09
2647,83.8,4.66355809525254e-09
2648,83.8,4.839969203196404e-09
2649,83.8,4.780119855496423e-09
2650,83.8,4.645837381467288e-09
2651,83.8,4.446896961773916e-09
2652,83.6,4.232868500153586e-09
2653,83.6,4.10221667745958e-09
2654,83.6,3.6546005111048885e-09
2655,83.6,3.4894924727524312e-09
2656,83.6,4.0738077355939595e-09
2657,83.6,5.271021952246713e-09
2658,83.6,6.535482932612524e-09
2659,83.6,7.215099739887876e-09
2660,83.5,7.605905572027893e-09
2661,83.4,7.808058311020716e-09
2662,83.4,8.10247335891745e-09
2663,83.4,8.084141245312537e-09
2664,83.4,7.464083684460832e-09
2665,83.3,7.616063002480189e-09
2666,83.3,8.097163828324483e-09
2667,83.3,8.056566636049922e-09
2668,83.3,7.845492699942724e-09
2669,83.3,7.597607321052635e-09
2670,83.1,7.1775843046850696e-09
2671,83.1,6.6620794436644815e-09
2672,83.1,6.673026686776495e-09
2673,83.1,6.798135054886245e-09
2674,83.1,6.935880314529186e-09
2675,83,6.969452792660036e-09
2676,83,6.639448435485917e-09
2677,83,5.65289237641764e-09
2678,83,5.228678490176719e-09
2679,83,5.048800599816161e-09
2680,83,4.978762624396893e-09
2681,83,4.6348597182443996e-09
2682,83,4.0353910213397626e-09
2683,83,3.14947823376599e-09
2684,83,2.7243176603519714e-09
2685,83,2.537775434241496e-09
2686,82.9,2.576136970411369e-09
2687,83,2.6889305226873716e-09
2688,83,2.78152989530156e-09
2689,83,2.7810252989368678e-09
2690,83,2.818649758040692e-09
2691,83,2.8215733083314376e-09
2692,83,2.888068340034522e-09
2693,82.9,3.0288174190928885e-09
2694,82.9,3.2857232490357546e-09
2695,82.9,3.459987407694598e-09
2696,82.9,3.5567851996987088e-09
2697,83,3.562575012772129e-09
2698,82.9,3.5216826121953204e-09
2699,82.9,3.429185713166305e-09
2700,82.9,3.3182280256838226e-09
2701,82.9,3.2149243267554084e-09
2702,82.9,3.041175755669201e-09
2703,82.9,2.559383593947473e-09
2704,82.9,2.3143805760739156e-09
2705,82.9,2.327807280266825e-09
2706,83,2.2634296659163056e-09
2707,83,2.0843160530858995e-09
2708,83,1.869666088616384e-09
2709,83,1.6879309061579306e-09
2710,83,1.5662153796114353e-09
2711,83.1,1.6391861201725533e-09
2712,83.1,1.7642742822232549e-09
2713,83.1,2.051272041114771e-09
2714,83.1,2.565010426280878e-09
2715,83.1,3.2777903724579005e-09
2716,83.1,3.650090008022744e-09
2717,83.1,4.185687907387603e-09
2718,83.1,4.495772865098502e-09
2719,83.1,4.542190956691172e-09
2720,83.1,4.58927573721013e-09
2721,83.1,4.604078229775155e-09
2722,83.1,4.637320083489271e-09
2723,83.1,4.771944617232293e-09
2724,83.1,4.9043983318952655e-09
2725,83.1,5.129428992667329e-09
2726,83.3,5.006346559532915e-09
2727,83.3,4.7721511187148735e-09
2728,83.3,4.3266148441745145e-09
2729,83.3,4.611598325432453e-09
2730,83.3,5.8822678949965734e-09
2731,83.1,8.163349773937512e-09
2732,83.1,1.0678629425164843e-08
2733,83,1.1536489319396992e-08
2734,83,1.1241669817252387e-08
2735,83,1.0218822454888254e-08
2736,83,9.13426678739171e-09
2737,83,8.49823367232716e-09
2738,83,8.429002829046794e-09
2739,82.9,9.215762930558924e-09
2740,83,1.122200798953088e-08
2741,82.9,1.486531842065375e-08
2742,82.9,1.9887083868574962e-08
2743,82.9,2.4810541399133967e-08
2744,82.9,2.7219123954758118e-08
2745,82.9,2.8190126011296002e-08
2746,82.9,2.76749677619037e-08
2747,82.9,2.6564672572781944e-08
2748,82.9,2.4793615160945137e-08
2749,82.9,2.274487931330782e-08
2750,82.9,2.0931679278746174e-08
2751,82.9,1.9493143321724915e-08
2752,82.8,1.8475128649164674e-08
2753,82.9,1.7934186358203874e-08
2754,82.9,1.7497354676265786e-08
2755,82.8,1.7622453496457524e-08
2756,82.8,1.8070607787912252e-08
2757,82.8,1.864329701728451e-08
2758,82.8,1.9323079358812834e-08
2759,82.8,2.0020745061799516e-08
2760,82.9,2.0604116857114718e-08
2761,82.9,2.0908770714811453e-08
2762,82.9,2.0460766414487352e-08
2763,82.9,1.9339653878347463e-08
2764,82.9,1.778727931611712e-08
2765,82.9,1.6175160988396442e-08
2766,83,1.462797971640839e-08
2767,83,1.336001931306896e-08
2768,83,1.265822757723356e-08
2769,83,1.283698880527595e-08
2770,83,1.357681056468607e-08
2771,83,1.4624617517000615e-08
2772,83,1.5892184457300118e-08
2773,83,1.712416131116612e-08
2774,83,1.8108473498479327e-08
2775,83,1.8356456243928676e-08
2776,83,1.8057055073406048e-08
2777,83,1.7094988979948766e-08
2778,83,1.6613415310118285e-08
2779,83,1.6356241472337274e-08
2780,83,1.586318676416454e-08
2781,83,1.457973974883231e-08
2782,83,1.2122070791598105e-08
2783,83,1.0090982938137927e-08
2784,83,8.441209176091036e-09
2785,83,7.916174160627065e-09
2786,83,8.180125576906505e-09
2787,83,8.798937467524581e-09
2788,83,9.285174185080791e-09
2789,83,9.092511965569372e-09
2790,83,7.3220761676040524e-09
2791,83,5.099398681096545e-09
2792,83,4.377932238952553e-09
2793,83,5.1285794500088855e-09
2794,83.1,6.0630029885544445e-09
2795,83.1,5.9369577032342136e-09
2796,83.1,5.623759569139963e-09
2797,83.3,5.0527491080032405e-09
2798,83.3,4.77248773833594e-09
2799,83.3,4.071621817480775e-09
2800,83.3,3.4845162311114564e-09
2801,83.3,3.2849459818962146e-09
2802,83.3,3.7137313224633317e-09
2803,83.3,5.1504185361039845e-09
2804,83.3,7.62986174240865e-09
2805,83.3,9.760860342211686e-09
2806,83.3,1.0190105315110998e-08
2807,83.3,9.663631228562508e-09
2808,83.3,9.04842556437302e-09
2809,83.3,8.267582507492932e-09
2810,83.3,7.492810927267612e-09
2811,83.4,6.897699855734629e-09
2812,83.4,5.682150971964006e-09
2813,83.4,4.221889393640765e-09
2814,83.4,3.136685799987049e-09
2815,83.4,2.700954460088667e-09
2816,83.4,2.856332170786402e-09
2817,83.4,3.2779392533655027e-09
2818,83.4,3.798207082184035e-09
2819,83.5,4.0249907851119815e-09
2820,83.4,3.977787654818599e-09
2821,83.4,3.976046158982172e-09
2822,83.4,4.027521982585824e-09
2823,83.4,4.149456001023566e-09
2824,83.4,4.3043552055976875e-09
2825,83.4,4.630994920873377e-09
2826,83.4,4.936191122517641e-09
2827,83.4,5.26236598741292e-09
2828,83.4,5.6287351446471234e-09
2829,83.4,6.047235157069508e-09
2830,83.4,6.4760231621718845e-09
2831,83.4,7.023808978878776e-09
2832,83.4,7.557545478320549e-09
2833,83.4,7.978740557135211e-09
2834,83.4,8.161894049507623e-09
2835,83.4,8.182688526758852e-09
2836,83.4,8.042803978369761e-09
2837,83.4,7.757619546744365e-09
2838,83.4,7.344960528676836e-09
2839,83.3,6.963680632132707e-09
2840,83.3,6.818650866158293e-09
2841,83.3,6.954293918504106e-09
2842,83.3,7.596117290731286e-09
2843,83.3,8.79876338455432e-09
2844,83.3,1.0395300509280503e-08
2845,83.3,1.1861882476260632e-08
2846,83.3,1.312694064559139e-08
2847,83.3,1.3662337705611094e-08
2848,83.3,1.2538435734121833e-08
2849,83.3,1.183145637018157e-08
2850,83.3,1.155718143408535e-08
2851,83.3,1.1410767775110742e-08
2852,83.3,1.0982729836683802e-08
2853,83.3,9.950135937408788e-09
2854,83.3,8.431478848436313e-09
2855,83.3,6.607188351992477e-09
2856,83.3,5.1111342935783455e-09
2857,83.3,4.563149968994651e-09
2858,83.3,4.783372808958575e-09
2859,83.3,5.380869971816082e-09
2860,83.4,5.842982431225607e-09
2861,83.4,5.467115871127248e-09
2862,83.4,5.055301621759156e-09
2863,83.4,5.088152232879395e-09
2864,83.4,5.2537879602354565e-09
2865,83.4,5.322088103554279e-09
2866,83.4,5.108904410633386e-09
2867,83.4,4.523177055126837e-09
2868,83.4,3.642481205545778e-09
2869,83.4,2.7694437854108855e-09
2870,83.4,2.166384405200006e-09
2871,83.3,1.5230142702549188e-09
2872,83.3,1.221601042544762e-09
2873,83.3,1.0701454167261204e-09
2874,83.3,1.068574007057066e-09
2875,83.3,1.0866636479534009e-09
2876,83.3,1.1639957886444563e-09
2877,83.3,1.2748252453675946e-09
2878,83.3,1.3882418548050168e-09
2879,83.3,1.4995266139905539e-09
2880,83.3,1.6060244245608146e-09
2881,83.3,1.7078514158441749e-09
2882,83.3,1.7786618844439772e-09
2883,83.3,1.769829061082362e-09
2884,83.3,1.7795677154097689e-09
2885,83.3,1.768629354081952e-09
2886,83.3,1.633260415800919e-09
2887,83.3,1.496802681799636e-09
2888,83.4,1.425151441303285e-09
2889,83.4,1.4536085668481746e-09
2890,83.4,1.4026925176935379e-09
2891,83.4,1.4412361304394494e-09
2892,83.4,1.5454152402227805e-09
2893,83.4,1.7029933019330201e-09
2894,83.4,1.8981100025072806e-09
2895,83.4,2.1135507788372365e-09
2896,83.4,2.3165430684812804e-09
2897,83.4,2.481473360127495e-09
2898,83.4,2.5875812603715076e-09
2899,83.4,2.6338777825429815e-09
2900,83.5,2.7125592882981664e-09
2901,83.5,2.9104428866943977e-09
2902,83.5,2.9951745528222773e-09
2903,83.5,2.737140736286392e-09
2904,83.6,2.5168077621984253e-09
2905,83.6,2.4191355585401197e-09
2906,83.6,2.4708805002049417e-09
2907,83.6,2.8690210207571454e-09
2908,83.6,3.6070809672494875e-09
2909,83.6,4.497680561321715e-09
2910,83.6,5.282111859017391e-09
2911,83.6,5.704789862726045e-09
2912,83.6,5.91344440081798e-09
2913,83.6,5.9132911900405816e-09
2914,83.6,5.849012829628464e-09
2915,83.6,5.632028177160464e-09
2916,83.6,5.37862687721713e-09
2917,83.6,5.172209549542117e-09
2918,83.6,5.0799269235568545e-09
2919,83.6,4.898337624403837e-09
2920,83.6,4.722300994686179e-09
2921,83.6,4.6013673982159276e-09
2922,83.6,4.512233142683897e-09
2923,83.6,4.705837275409408e-09
2924,83.6,4.9425417092408e-09
2925,83.6,5.101033817567213e-09
2926,83.6,5.144310755156312e-09
2927,83.6,5.041546513595563e-09
2928,83.6,4.711341206053987e-09
2929,83.6,4.299925637774038e-09
2930,83.6,4.155295330043884e-09
2931,83.8,4.516910623308945e-09
2932,83.8,5.188820373369651e-09
2933,83.6,5.447540751823965e-09
2934,83.6,5.539849468050306e-09
2935,83.6,5.197382746402468e-09
2936,83.6,5.000051928050198e-09
2937,83.6,4.902831474140612e-09
2938,83.6,4.832147793010222e-09
2939,83.6,4.665176245310931e-09
2940,83.6,4.519270180303181e-09
2941,83.6,4.5830084172138186e-09
2942,83.6,5.081345233470813e-09
2943,83.6,6.04218841626647e-09
2944,83.6,7.082239905642496e-09
2945,83.6,7.853558026127416e-09
2946,83.6,7.86380283113175e-09
2947,83.6,8.018014807653628e-09
2948,83.6,8.198415724081087e-09
2949,83.6,8.546880869708673e-09
2950,83.6,8.92595330981294e-09
2951,83.6,8.836386178323608e-09
2952,83.6,8.354751890315981e-09
2953,83.6,7.97186683332285e-09
2954,83.6,7.543868640880191e-09
2955,83.6,6.863611790031143e-09
2956,83.6,6.454782819353966e-09
2957,83.6,6.141560482397779e-09
2958,83.6,5.9536851004793334e-09
2959,83.6,5.8477948039481475e-09
2960,83.6,5.748503340008426e-09
2961,83.6,5.631915822590372e-09
2962,83.5,5.512822531805739e-09
2963,83.6,5.399117708471124e-09
2964,83.6,5.8323799123627396e-09
2965,83.6,6.338096270042115e-09
2966,83.6,6.3206824219008695e-09
2967,83.6,6.394308083024214e-09
2968,83.6,6.477433367457763e-09
2969,83.6,6.618172343486606e-09
2970,83.6,6.709755639988657e-09
2971,83.6,6.765628501881338e-09
2972,83.5,6.792773565855725e-09
2973,83.5,6.800271457052531e-09
2974,83.5,6.649515604806311e-09
2975,83.5,6.310892475269725e-09
2976,83.5,7.435181581527672e-09
2977,83.5,1.852219988496273e-08
2978,83.5,1.7530650819885807e-08
2979,83.5,1.5341492409781665e-08
2980,83.5,1.322797682501431e-08
2981,83.5,1.1041868419603418e-08
2982,83.5,8.840543852528526e-09
2983,83.5,8.006486917899736e-09
2984,83.5,7.905397114704726e-09
2985,83.6,7.847444583042318e-09
2986,83.8,7.918606881318624e-09
2987,83.8,8.509229321163048e-09
2988,83.8,1.0430277086470596e-08
2989,83.8,1.0415688977971627e-08
2990,83.8,7.67087005026923e-09
2991,83.8,6.324477275221341e-09
2992,83.8,5.452466922406529e-09
2993,83.8,4.82868067752662e-09
2994,83.8,4.379168916379683e-09
2995,83.8,4.1052385935103075e-09
2996,83.8,5.018977122794865e-09
2997,83.8,6.620785808486573e-09
2998,83.8,8.835608800161765e-09
2999,83.8,1.1429512780658513e-08
3000,83.8,1.3491241346308414e-08
3001,83.8,1.3356244887852142e-08
3002,83.9,1.2236357704864531e-08
3003,83.9,1.0825081497856104e-08
3004,83.9,9.172164472381894e-09
3005,83.9,7.868320883730462e-09
3006,83.9,7.123091783078905e-09
3007,83.9,6.877943325989122e-09
3008,83.9,6.8650434226213974e-09
3009,83.9,6.9487581244587204e-09
3010,83.9,7.007673441528084e-09
3011,83.9,6.938192353977968e-09
3012,83.9,6.781575079273239e-09
3013,83.9,6.568963151210028e-09
3014,83.9,6.270994057366863e-09
3015,83.9,6.0223874775999775e-09
3016,83.9,5.911399147962015e-09
3017,83.9,5.7393295671559486e-09
3018,83.9,5.5723312630817645e-09
3019,83.9,5.446263773301041e-09
3020,83.9,5.374129363744373e-09
3021,83.9,5.228240840260412e-09
3022,83.9,5.070631248216273e-09
3023,83.8,5.02399843949064e-09
3024,83.8,5.299076955012083e-09
3025,83.8,5.766788380157095e-09
3026,83.8,6.04225425249183e-09
3027,83.8,6.0978757598917355e-09
3028,83.8,5.789633883424017e-09
3029,83.8,5.421832982577257e-09
3030,83.8,5.275568759621763e-09
3031,83.6,5.505409350625712e-09
3032,83.6,6.179810441153677e-09
3033,83.6,7.247025424206299e-09
3034,83.6,8.896771319655272e-09
3035,83.6,1.0883288825702664e-08
3036,83.6,1.2391248360721363e-08
3037,83.6,1.2155789708145903e-08
3038,83.6,1.2347679212432183e-08
3039,83.6,1.2950735928107804e-08
3040,83.5,1.3352024597068635e-08
3041,83.5,1.3022214639946128e-08
3042,83.4,1.2123859804979986e-08
3043,83.5,1.0483243273462506e-08
3044,83.5,8.584877364548049e-09
3045,83.5,6.852511225119429e-09
3046,83.5,5.89674720163913e-09
3047,83.5,5.8767837263218325e-09
3048,83.5,6.3683810447301425e-09
3049,83.5,6.331133617365481e-09
3050,83.5,5.36157351849198e-09
3051,83.5,4.756932070471009e-09
3052,83.5,4.325053204468077e-09
3053,83.5,3.962775552146525e-09
3054,83.5,4.104292905537932e-09
3055,83.4,4.297432631972242e-09
3056,83.4,4.492465177641236e-09
3057,83.4,4.248877583101773e-09
3058,83.4,3.959899741445838e-09
3059,83.4,3.7114546991290354e-09
3060,83.4,3.427860661986415e-09
3061,83.4,2.986830227591497e-09
3062,83.4,2.8610763758152302e-09
3063,83.4,5.983459838709848e-09
3064,83.4,1.0022467633596932e-08
3065,83.4,1.1669825772386844e-08
3066,83.4,1.15633512765001e-08
3067,83.4,1.0689724994072947e-08
3068,83.4,9.613759122117926e-09
3069,83.6,8.691833808249783e-09
3070,83.6,8.617976221536594e-09
3071,83.6,8.162765463559651e-09
3072,83.8,7.297911497339271e-09
3073,83.8,6.149439846225846e-09
3074,83.8,4.088197447238429e-09
3075,83.8,5.293355753721585e-09
